,i,text,lemma,event_id,event_label,correct_event_nonevent_prediction,Tag,Annotation_ID,Multi_Token_Annotation,main_tags_in_events,main_tags_in_non_events,reference_to_diegesis
3701,3701,dich,dich,281,non_event, ,O,none,0,,,
3702,3702,dem,der,281,non_event, ,O,none,0,,,
3703,3703,Tageslicht,Tageslicht,281,non_event, ,O,none,0,,,
3704,3704,zurückgegeben,zurückgeben,281,non_event, ,B-Bewegung-ALT,F85E4267-B16E-41CB-B363-EF98E0581FDE,1,,,
3705,3705,würde,werden,281,non_event, ,O,none,0,,,
3706,3706,",",",",_,_, ,O,none,0,,,
3707,3707,du,du,_,_, ,O,none,0,,,
3708,3708,",",",",_,_, ,O,none,0,,,
3709,3709,mein,mein,_,_, ,O,none,0,,,
3710,3710,Freund,Freund,_,_, ,O,none,0,,,
3711,3711,",",",",_,_, ,O,none,0,,,
3712,3712,du,du,282,stative_event, ,O,none,0,,,
3713,3713,bist,sein,282,stative_event, ,O,none,0,,,
3714,3714,auch,auch,282,stative_event, ,O,none,0,,,
3715,3715,der,der,282,stative_event, ,O,none,0,,,
3716,3716,beste,gut,282,stative_event, ,O,none,0,,,
3717,3717,Mann,Mann,282,stative_event, ,O,none,0,,,
3718,3718,",",",",_,_, ,O,none,0,,,
3719,3719,sie,sie,282,stative_event, ,O,none,0,,,
3720,3720,herauszugeben,herausgeben,282,stative_event, ,B-Bewegung-ALT,487A6AFE-8B91-4648-9F95-00023E249C2A,1,,,
3721,3721,.,.,_,_, ,O,none,0,,,
3722,3722,Der,der,_,_, ,O,none,0,,,
3723,3723,Gedanke,Gedanke,_,_, ,O,none,0,,,
3724,3724,",",",",_,_, ,O,none,0,,,
3725,3725,daß,daß,_,_, ,O,none,0,,,
3726,3726,deinem,dein,_,_, ,O,none,0,,,
3727,3727,Leben,Leben,_,_, ,O,none,0,,,
3728,3728,eine,ein,_,_, ,O,none,0,,,
3729,3729,solche,solcher,283,non_event, ,O,none,0,,,
3730,3730,Freude,Freude,283,non_event, ,O,none,0,,,
3731,3731,und,und,283,non_event, ,O,none,0,,,
3732,3732,so,so,283,non_event, ,O,none,0,,,
3733,3733,ruhmvolle,ruhmvoll,283,non_event, ,O,none,0,,,
3734,3734,Arbeit,Arbeit,283,non_event, ,O,none,0,,,
3735,3735,werden,werden,283,non_event, ,O,none,0,,,
3736,3736,könnte,können,283,non_event, ,O,none,0,,,
3737,3737,",",",",_,_, ,O,none,0,,,
3738,3738,macht,machen,284,stative_event, ,B-Bewegung-ALT,7939DAB6-0871-4A9C-B12F-DE43C35AB914,1,,,
3739,3739,mich,mich,284,stative_event, ,O,none,0,,,
3740,3740,glücklicher,glücklich,284,stative_event, ,O,none,0,,,
3741,3741,als,als,284,stative_event, ,O,none,0,,,
3742,3742,ich,ich,284,stative_event, ,O,none,0,,,
3743,3743,sagen,sagen,285,non_event, ,B-Bewegung-Schall,2861882C-63BE-4942-B891-935A698410B5,1,,,
3744,3744,kann,können,285,non_event, ,O,none,0,,,
3745,3745,.,.,_,_, ,O,none,0,,,
3746,3746,«,«,_,_, ,O,none,0,,,
3747,3747,»,»,_,_, ,O,none,0,,,
3748,3748,Finden,finden,286,non_event, ,B-Bewegung-Subjekt,A8DF87DA-237C-4DCD-8194-D280A5C37C6C,1,,,
3749,3749,wir,wir,286,non_event, ,O,none,0,,,
3750,3750,die,der,286,non_event, ,O,none,0,,,
3751,3751,Handschrift,Handschrift,286,non_event, ,O,none,0,,,
3752,3752,",",",",_,_, ,O,none,0,,,
3753,3753,«,«,_,_, ,O,none,0,,,
3754,3754,versetzte,versetzen,287,process, ,B-Bewegung-Schall,51F3BA66-503F-42BC-A92A-F00214273876,1,,,
3755,3755,der,der,287,process, ,O,none,0,,,
3756,3756,Professor,Professor,287,process, ,O,none,0,,,
3757,3757,",",",",_,_, ,O,none,0,,,
3758,3758,»,»,_,_, ,O,none,0,,,
3759,3759,so,so,288,non_event, ,O,none,0,,,
3760,3760,kann,können,288,non_event, ,O,none,0,,,
3761,3761,sie,sie,288,non_event, ,O,none,0,,,
3762,3762,nur,nur,288,non_event, ,O,none,0,,,
3763,3763,von,von,288,non_event, ,B-Richtung-ALT,5DF96C9E-6784-4EB4-9A9C-962B63369E9B,1,,,
3764,3764,uns,uns,288,non_event, ,O,none,0,,,
3765,3765,beiden,beide,288,non_event, ,B-Dimensionierung-Menge,8A994D2C-E5A9-486F-B610-8AEEC4196CEB,1,,,
3766,3766,zusammen,zusammen,288,non_event, ,O,none,0,,,
3767,3767,herausgegeben,herausgeben,288,non_event, ,B-Bewegung-ALT,A473718A-F4E6-405A-AFAA-201012BAEE4D,1,,,
3768,3768,werden,werden,288,non_event, ,O,none,0,,,
3769,3769,.,.,_,_, ,O,none,0,,,
3770,3770,«,-,_,_, ,O,none,0,,,
3771,3771,»,»,_,_, ,O,none,0,,,
3772,3772,Von,von,_,_, ,B-Richtung-ALT,7923B24F-A40B-4C79-A3B6-C5A6FDB64129,1,,,
3773,3773,uns,uns,_,_, ,O,none,0,,,
3774,3774,?,?,_,_, ,O,none,0,,,
3775,3775,«,-,_,_, ,O,none,0,,,
3776,3776,frug,fragen,289,process, ,B-Bewegung-Schall,BFF5D356-FB7E-41D9-91ED-65640727351E,1,,,
3777,3777,Fritz,Fritz,289,process, ,O,none,0,,,
3778,3778,verwundert,verwundert,289,process, ,O,none,0,,,
3779,3779,.,.,_,_, ,O,none,0,,,
3780,3780,»,»,_,_, ,O,none,0,,,
3781,3781,Von,von,_,_, ,B-Richtung-ALT,87298745-D76A-4C20-8022-B639C96B4A2D,1,,,
3782,3782,dir,dir,_,_, ,O,none,0,,,
3783,3783,mit,mit,_,_, ,O,none,0,,,
3784,3784,mir,mir,_,_, ,O,none,0,,,
3785,3785,",",",",_,_, ,O,none,0,,,
3786,3786,«,«,_,_, ,O,none,0,,,
3787,3787,entschied,entscheiden,290,process, ,B-Bewegung-Schall,9F9C951A-5BFC-48F9-919B-FB5EBBD4981C,1,,,
3788,3788,der,der,290,process, ,O,none,0,,,
3789,3789,Professor,Professor,290,process, ,O,none,0,,,
3790,3790,",",",",_,_, ,O,none,0,,,
3791,3791,»,»,_,_, ,O,none,0,,,
3792,3792,das,der,291,non_event, ,O,none,0,,,
3793,3793,soll,sollen,291,non_event, ,O,none,0,,,
3794,3794,deine,dein,291,non_event, ,O,none,0,,,
3795,3795,Tüchtigkeit,Tüchtigkeit,291,non_event, ,O,none,0,,,
3796,3796,in,in,291,non_event, ,B-Positionierung-ALT,F7CEC0AB-3584-4AAD-B28D-9FB03285289C,1,,,
3797,3797,weiteren,weit,291,non_event, ,B-Dimensionierung-ALT,63F44A6D-EC36-4B87-8A81-8D1E75E10755,1,,,
3798,3798,Kreisen,Kreis,291,non_event, ,B-Ort-ALT,8A9C3228-80BF-4AA8-8D10-1C3D7E825FD2,1,,,
3799,3799,bekanntmachen,bekanntmachen,_,_, ,O,none,0,,,
3800,3800,.,.,_,_, ,O,none,0,,,
3801,3801,«,-,_,_, ,O,none,0,,,
3802,3802,Fritz,Fritz,292,process, ,O,none,0,,,
3803,3803,trat,treten,292,process, ,B-Bewegung-Subjekt,7C01424D-4713-40E6-B30A-42E1A9752A84,2,,,
3804,3804,zurück,zurück,292,process, ,I-Bewegung-Subjekt,7C01424D-4713-40E6-B30A-42E1A9752A84,2,,,
3805,3805,.,.,292,process, ,O,none,0,,,
3806,3806,»,»,_,_, ,O,none,0,,,
3807,3807,Wie,wie,293,non_event, ,O,none,0,,,
3808,3808,kannst,kennen,293,non_event, ,O,none,0,,,
3809,3809,du,du,293,non_event, ,O,none,0,,,
3810,3810,glauben,glauben,293,non_event, ,O,none,0,,,
3811,3811,",",",",_,_, ,O,none,0,,,
3812,3812,daß,daß,293,non_event, ,O,none,0,,,
3813,3813,ich,ich,293,non_event, ,O,none,0,,,
3814,3814,so,so,293,non_event, ,O,none,0,,,
3815,3815,etwas,etwas,293,non_event, ,O,none,0,,,
3816,3816,annehmen,annehmen,293,non_event, ,B-Bewegung-ALT,CA76676E-F7F7-4B80-96EA-7D8815672502,1,,,
3817,3817,würde,werden,293,non_event, ,O,none,0,,,
3818,3818,?,?,_,_, ,O,none,0,,,
3819,3819,«,«,_,_, ,O,none,0,,,
3820,3820,»,»,_,_, ,O,none,0,,,
3821,3821,Widersprich,Widersprich,_,_, ,B-Bewegung-Schall,125B341F-9C1B-4CCD-91B9-6DCBA99C5059,1,,,
3822,3822,mir,mir,_,_, ,O,none,0,,,
3823,3823,nicht,nicht,_,_, ,O,none,0,,,
3824,3824,",",",",_,_, ,O,none,0,,,
3825,3825,«,«,_,_, ,O,none,0,,,
3826,3826,rief,rufen,294,process, ,B-Bewegung-Schall,BD81DE6F-2C5A-4D2A-AA1C-3DE0080D53D2,1,,,
3827,3827,der,der,294,process, ,O,none,0,,,
3828,3828,Professor,Professor,294,process, ,O,none,0,,,
3829,3829,",",",",_,_, ,O,none,0,,,
3830,3830,»,»,_,_, ,O,none,0,,,
3831,3831,du,du,295,stative_event, ,O,none,0,,,
3832,3832,bist,sein,295,stative_event, ,O,none,0,,,
3833,3833,vollkommen,vollkommen,295,stative_event, ,O,none,0,,,
3834,3834,dafür,dafür,295,stative_event, ,O,none,0,,,
3835,3835,geeignet,geeignet,295,stative_event, ,O,none,0,,,
3836,3836,.,.,_,_, ,O,none,0,,,
3837,3837,«,-,_,_, ,O,none,0,,,
3838,3838,»,»,_,_, ,O,none,0,,,
3839,3839,Das,der,296,non_event, ,O,none,0,,,
3840,3840,bin,sein,296,non_event, ,O,none,0,,,
3841,3841,ich,ich,296,non_event, ,O,none,0,,,
3842,3842,nicht,nicht,296,non_event, ,O,none,0,,,
3843,3843,",",",",_,_, ,O,none,0,,,
3844,3844,«,«,_,_, ,O,none,0,,,
3845,3845,versetzte,versetzen,297,process, ,B-Bewegung-Schall,5FF639DB-6CC9-4FA7-8BD9-BCEDDF8D446A,1,,,
3846,3846,Fritz,Fritz,297,process, ,O,none,0,,,
3847,3847,fest,fest,297,process, ,O,none,0,,,
3848,3848,",",",",_,_, ,O,none,0,,,
3849,3849,»,»,_,_, ,O,none,0,,,
3850,3850,und,und,298,stative_event, ,O,none,0,,,
3851,3851,ich,ich,298,stative_event, ,O,none,0,,,
3852,3852,bin,sein,298,stative_event, ,O,none,0,,,
3853,3853,zu,zu,299,stative_event, ,O,none,0,,,
3854,3854,stolz,stolz,299,stative_event, ,O,none,0,,,
3855,3855,",",",",_,_, ,O,none,0,,,
3856,3856,etwas,etwas,299,stative_event, ,O,none,0,,,
3857,3857,zu,zu,299,stative_event, ,O,none,0,,,
3858,3858,unternehmen,unternehmen,299,stative_event, ,B-Bewegung-ALT,E028B3A7-A80E-4810-9585-DE3E644E9E56,1,,,
3859,3859,",",",",_,_, ,O,none,0,,,
3860,3860,wobei,wobei,299,stative_event, ,O,none,0,,,
3861,3861,ich,ich,299,stative_event, ,O,none,0,,,
3862,3862,deiner,dein,299,stative_event, ,O,none,0,,,
3863,3863,Güte,Güte,299,stative_event, ,O,none,0,,,
3864,3864,mehr,mehr,299,stative_event, ,O,none,0,,,
3865,3865,verdankte,verdanken,299,stative_event, ,O,none,0,,,
3866,3866,als,als,299,stative_event, ,O,none,0,,,
3867,3867,meiner,mein,299,stative_event, ,O,none,0,,,
3868,3868,Kraft,Kraft,299,stative_event, ,O,none,0,,,
3869,3869,.,.,_,_, ,O,none,0,,,
3870,3870,«,«,_,_, ,O,none,0,,,
3871,3871,»,»,_,_, ,O,none,0,,,
3872,3872,Das,der,300,stative_event, ,O,none,0,,,
3873,3873,ist,sein,300,stative_event, ,O,none,0,,,
3874,3874,ungeschickte,ungeschickt,300,stative_event, ,O,none,0,,,
3875,3875,Bescheidenheit,Bescheidenheit,300,stative_event, ,O,none,0,,,
3876,3876,",",",",_,_, ,O,none,0,,,
3877,3877,«,-,_,_, ,O,none,0,,,
3878,3878,rief,rufen,301,process, ,B-Bewegung-Schall,6FAF3CCA-2E44-48E8-886B-6041D0A7F5AC,1,,,
3879,3879,der,der,301,process, ,O,none,0,,,
3880,3880,Professor,Professor,301,process, ,O,none,0,,,
3881,3881,wieder,wieder,301,process, ,O,none,0,,,
3882,3882,.,.,_,_, ,O,none,0,,,
3883,3883,»,»,_,_, ,O,none,0,,,
3884,3884,Ich,ich,302,non_event, ,O,none,0,,,
3885,3885,werde,werden,302,non_event, ,O,none,0,,,
3886,3886,es,es,302,non_event, ,O,none,0,,,
3887,3887,nie,nie,302,non_event, ,O,none,0,,,
3888,3888,thun,thun,302,non_event, ,B-Bewegung-ALT,318AF6B2-B521-4C51-9C2E-DC289D983BC0,1,,,
3889,3889,",",",",_,_, ,O,none,0,,,
3890,3890,«,«,_,_, ,O,none,0,,,
3891,3891,entgegnete,entgegnen,303,process, ,B-Bewegung-Schall,1E2679DD-CEAC-4619-9686-1EEAE64E21BC,1,,,
3892,3892,Fritz,Fritz,303,process, ,O,none,0,,,
3893,3893,.,.,_,_, ,O,none,0,,,
3894,3894,»,»,_,_, ,O,none,0,,,
3895,3895,Du,du,304,process, ,O,none,0,,,
3896,3896,verleugnest,verleugnen,304,process, ,O,none,0,,,
3897,3897,dein,dein,304,process, ,O,none,0,,,
3898,3898,Zartgefühl,Zartgefühl,304,process, ,O,none,0,,,
3899,3899,",",",",_,_, ,O,none,0,,,
3900,3900,wenn,wenn,305,non_event, ,O,none,0,,,
3901,3901,du,du,305,non_event, ,O,none,0,,,
3902,3902,nur,nur,305,non_event, ,O,none,0,,,
3903,3903,einen,ein,305,non_event, ,O,none,0,,,
3904,3904,Augenblick,Augenblick,305,non_event, ,O,none,0,,,
3905,3905,daran,daran,305,non_event, ,O,none,0,,,
3906,3906,denkst,denken,305,non_event, ,O,none,0,,,
3907,3907,",",",",_,_, ,O,none,0,,,
3908,3908,daß,daß,305,non_event, ,O,none,0,,,
3909,3909,ich,ich,305,non_event, ,O,none,0,,,
3910,3910,mich,sich,305,non_event, ,O,none,0,,,
3911,3911,vor,vor,305,non_event, ,B-Positionierung-ALT,06718516-DA32-4125-9BD1-E0D89E62AFB7,1,,,
3912,3912,dem,der,305,non_event, ,O,none,0,,,
3913,3913,Publicum,Publicum,305,non_event, ,O,none,0,,,
3914,3914,mit,mit,305,non_event, ,O,none,0,,,
3915,3915,fremden,fremd,305,non_event, ,O,none,0,,,
3916,3916,Federn,Feder,305,non_event, ,O,none,0,,,
3917,3917,schmücken,schmücken,305,non_event, ,B-Bewegung-ALT,D656CF8F-99C3-451A-91CC-DB78826C2B06,1,,,
3918,3918,könnte,können,305,non_event, ,O,none,0,,,
3919,3919,.,.,_,_, ,O,none,0,,,
3920,3920,«,«,_,_, ,O,none,0,,,
3921,3921,»,»,_,_, ,O,none,0,,,
3922,3922,Ich,ich,306,stative_event, ,O,none,0,,,
3923,3923,weiß,wissen,306,stative_event, ,O,none,0,,,
3924,3924,besser,gut,306,stative_event, ,O,none,0,,,
3925,3925,als,als,306,stative_event, ,O,none,0,,,
3926,3926,du,du,306,stative_event, ,O,none,0,,,
3927,3927,",",",",_,_, ,O,none,0,,,
3928,3928,«,«,_,_, ,O,none,0,,,
3929,3929,rief,rufen,307,process, ,B-Bewegung-Schall,C33C89F6-EDB4-4B9B-BBF0-C15D4953D0CB,1,,,
3930,3930,unwillig,unwillig,307,process, ,O,none,0,,,
3931,3931,der,der,307,process, ,O,none,0,,,
3932,3932,Professor,Professor,307,process, ,O,none,0,,,
3933,3933,",",",",_,_, ,O,none,0,,,
3934,3934,»,»,_,_, ,O,none,0,,,
3935,3935,was,was,_,_, ,O,none,0,,,
3936,3936,du,du,_,_, ,O,none,0,,,
3937,3937,vermagst,vermagen,_,_, ,O,none,0,,,
3938,3938,und,und,_,_, ,O,none,0,,,
3939,3939,was,was,_,_, ,O,none,0,,,
3940,3940,dir,dir,308,stative_event, ,O,none,0,,,
3941,3941,frommt,frommen,308,stative_event, ,O,none,0,,,
3942,3942,.,.,_,_, ,O,none,0,,,
3943,3943,«,-,_,_, ,O,none,0,,,
3944,3944,»,»,_,_, ,O,none,0,,,
3945,3945,Jedenfalls,jedenfalls,309,non_event, ,O,none,0,,,
3946,3946,frommt,frommen,309,non_event, ,O,none,0,,,
3947,3947,mir,mir,309,non_event, ,O,none,0,,,
3948,3948,nicht,nicht,309,non_event, ,O,none,0,,,
3949,3949,",",",",_,_, ,O,none,0,,,
3950,3950,dir,dir,_,_, ,O,none,0,,,
3951,3951,",",",",_,_, ,O,none,0,,,
3952,3952,der,der,_,_, ,O,none,0,,,
3953,3953,du,du,310,non_event, ,O,none,0,,,
3954,3954,bei,bei,310,non_event, ,O,none,0,,,
3955,3955,der,der,310,non_event, ,O,none,0,,,
3956,3956,Arbeit,Arbeit,310,non_event, ,O,none,0,,,
3957,3957,selbst,selbst,310,non_event, ,O,none,0,,,
3958,3958,den,der,310,non_event, ,O,none,0,,,
3959,3959,Löwenanteil,Löwenanteil,310,non_event, ,O,none,0,,,
3960,3960,haben,haben,310,non_event, ,B-Bewegung-ALT,BB798600-62AF-4CD2-B24E-6535BDF2114A,1,,,
3961,3961,würdest,würden,310,non_event, ,O,none,0,,,
3962,3962,",",",",_,_, ,O,none,0,,,
3963,3963,den,der,310,non_event, ,O,none,0,,,
3964,3964,Lohn,Lohn,310,non_event, ,O,none,0,,,
3965,3965,dafür,dafür,310,non_event, ,O,none,0,,,
3966,3966,heimlich,heimlich,310,non_event, ,O,none,0,,,
3967,3967,abzunagen,abnagen,310,non_event, ,B-Bewegung-ALT,AB91DE03-8E1E-40C7-B056-B2C5621CA970,1,,,
3968,3968,.,.,_,_, ,O,none,0,,,
3969,3969,Nicht,nicht,311,non_event, ,O,none,0,,,
3970,3970,meine,mein,311,non_event, ,O,none,0,,,
3971,3971,Bescheidenheit,Bescheidenheit,311,non_event, ,O,none,0,,,
3972,3972,",",",",_,_, ,O,none,0,,,
3973,3973,sondern,sondern,311,non_event, ,O,none,0,,,
3974,3974,meine,mein,311,non_event, ,O,none,0,,,
3975,3975,Selbstschätzung,Selbstschätzung,311,non_event, ,O,none,0,,,
3976,3976,verbietet,verbieten,311,non_event, ,O,none,0,,,
3977,3977,das,der,311,non_event, ,O,none,0,,,
3978,3978,.,.,_,_, ,O,none,0,,,
3979,3979,Und,und,_,_, ,O,none,0,,,
3980,3980,dies,dieser,_,_, ,O,none,0,,,
3981,3981,Gefühl,Gefühl,312,non_event, ,O,none,0,,,
3982,3982,sollst,sollst,312,non_event, ,O,none,0,,,
3983,3983,du,du,312,non_event, ,O,none,0,,,
3984,3984,ehren,ehren,312,non_event, ,O,none,0,,,
3985,3985,",",",",_,_, ,O,none,0,,,
3986,3986,«,-,_,_, ,O,none,0,,,
3987,3987,schloß,schließen,313,process, ,B-Bewegung-Schall,E159391C-F1A7-4888-8989-F34EF5E03979,1,,,
3988,3988,Fritz,Fritz,313,process, ,O,none,0,,,
3989,3989,mit,mit,313,process, ,O,none,0,,,
3990,3990,großer,groß,313,process, ,B-Dimensionierung-ALT,96F3BC24-CA2C-4EB5-9537-AF4CB310AB2B,1,,,
3991,3991,Energie,Energie,313,process, ,O,none,0,,,
3992,3992,.,.,_,_, ,O,none,0,,,
3993,3993,»,-,_,_, ,O,none,0,,,
3994,3994,Nun,nun,_,_, ,O,none,0,,,
3995,3995,",",",",_,_, ,O,none,0,,,
3996,3996,«,«,_,_, ,O,none,0,,,
3997,3997,lenkte,lenken,314,process, ,B-Bewegung-Schall,CA47E37E-BCC8-4EED-85B3-18DE89A06562,2,,,
3998,3998,der,der,314,process, ,O,none,0,,,
3999,3999,Professor,Professor,314,process, ,O,none,0,,,
4000,4000,ein,ein,314,process, ,B-Bewegung-Schall,CA47E37E-BCC8-4EED-85B3-18DE89A06562,2,,,
4001,4001,",",",",_,_, ,O,none,0,,,
4002,4002,die,der,_,_, ,O,none,0,,,
4003,4003,auflodernde,auflodernd,_,_, ,B-Bewegung-ALT,F297AB6A-5AB7-4687-9E78-D1F5822A5447,1,,,
4004,4004,Empfindung,Empfindung,_,_, ,O,none,0,,,
4005,4005,bändigend,bändigend,_,_, ,O,none,0,,,
4006,4006,",",",",_,_, ,O,none,0,,,
4007,4007,»,»,_,_, ,O,none,0,,,
4008,4008,vorläufig,vorläufig,315,non_event, ,O,none,0,,,
4009,4009,geberden,geberden,315,non_event, ,B-Bewegung-ALT,AEC68E0C-E46F-4C38-8406-4BFF5F33F11E,1,,,
4010,4010,wir,wir,315,non_event, ,O,none,0,,,
4011,4011,uns,sich,315,non_event, ,O,none,0,,,
4012,4012,wie,wie,315,non_event, ,O,none,0,,,
4013,4013,der,der,315,non_event, ,O,none,0,,,
4014,4014,Mann,Mann,315,non_event, ,O,none,0,,,
4015,4015,",",",",_,_, ,O,none,0,,,
4016,4016,welcher,welcher,_,_, ,O,none,0,,,
4017,4017,Haus,Haus,316,process, ,B-Ort-Container,E5A7079F-82CC-4E3F-B47B-3D1CB93805F3,1,,,
4018,4018,und,und,316,process, ,O,none,0,,,
4019,4019,Acker,Acker,316,process, ,B-Ort-Container,90CD4239-DC39-45F8-B98B-19491858CC4F,1,,,
4020,4020,vom,von,316,process, ,O,none,0,,,
4021,4021,Erlös,Erlös,316,process, ,O,none,0,,,
4022,4022,eines,ein,316,process, ,O,none,0,,,
4023,4023,Kalbes,Kalbe,316,process, ,O,none,0,,,
4024,4024,kaufte,kaufen,316,process, ,B-Bewegung-Subjekt,A0DA55A6-BF03-4AC7-9DE6-E33A63C96AD0,1,,,
4025,4025,",",",",_,_, ,O,none,0,,,
4026,4026,das,der,316,process, ,O,none,0,,,
4027,4027,ihm,ihm,316,process, ,O,none,0,,,
4028,4028,noch,noch,316,process, ,O,none,0,,,
4029,4029,nicht,nicht,316,process, ,O,none,0,,,
4030,4030,geboren,gebären,316,process, ,B-Bewegung-Subjekt,F29082D6-814D-4C8D-B0AA-0C68ED6B1EBF,1,,,
4031,4031,war,sein,316,process, ,O,none,0,,,
4032,4032,.,.,_,_, ,O,none,0,,,
4033,4033,Sei,sein,317,non_event, ,O,none,0,,,
4034,4034,ruhig,ruhig,317,non_event, ,O,none,0,,,
4035,4035,",",",",_,_, ,O,none,0,,,
4036,4036,Fritz,Fritz,317,non_event, ,O,none,0,,,
4037,4037,",",",",_,_, ,O,none,0,,,
4038,4038,nicht,nicht,317,non_event, ,O,none,0,,,
4039,4039,du,du,317,non_event, ,O,none,0,,,
4040,4040,",",",",_,_, ,O,none,0,,,
4041,4041,nicht,nicht,317,non_event, ,O,none,0,,,
4042,4042,ich,ich,317,non_event, ,O,none,0,,,
4043,4043,werden,werden,317,non_event, ,O,none,0,,,
4044,4044,die,der,317,non_event, ,O,none,0,,,
4045,4045,Handschrift,Handschrift,317,non_event, ,O,none,0,,,
4046,4046,herausgeben,herausgeben,317,non_event, ,B-Bewegung-ALT,179A6135-F0B0-42EE-BEAD-EE0A12AE60C9,1,,,
4047,4047,.,.,_,_, ,O,none,0,,,
4048,4048,«,-,_,_, ,O,none,0,,,
4049,4049,»,»,_,_, ,O,none,0,,,
4050,4050,Und,und,318,non_event, ,O,none,0,,,
4051,4051,niemals,niemals,318,non_event, ,O,none,0,,,
4052,4052,werden,werden,318,non_event, ,O,none,0,,,
4053,4053,wir,wir,318,non_event, ,O,none,0,,,
4054,4054,erfahren,erfahren,318,non_event, ,O,none,0,,,
4055,4055,",",",",_,_, ,O,none,0,,,
4056,4056,was,was,318,non_event, ,O,none,0,,,
4057,4057,römische,römisch,318,non_event, ,O,none,0,,,
4058,4058,Kaiser,Kaiser,318,non_event, ,O,none,0,,,
4059,4059,an,an,318,non_event, ,O,none,0,,,
4060,4060,Thusnelda,Thusnelda,318,non_event, ,O,none,0,,,
4061,4061,und,und,318,non_event, ,O,none,0,,,
4062,4062,Thumelicus,Thumelicus,318,non_event, ,O,none,0,,,
4063,4063,gefrevelt,freveln,318,non_event, ,O,none,0,,,
4064,4064,haben,haben,318,non_event, ,O,none,0,,,
4065,4065,",",",",_,_, ,O,none,0,,,
4066,4066,«,-,_,_, ,O,none,0,,,
4067,4067,sagte,sagen,319,process, ,B-Bewegung-Schall,9404D7FA-6B6C-4D4C-8EA6-720E2961405F,1,,,
4068,4068,Fritz,Fritz,319,process, ,O,none,0,,,
4069,4069,und,und,320,process, ,O,none,0,,,
4070,4070,trat,treten,320,process, ,B-Bewegung-Subjekt,7B6E0BA8-D69F-4952-BAD4-B65CD1983A1D,1,,,
4071,4071,wieder,wieder,320,process, ,O,none,0,,,
4072,4072,teilnehmend,teilnehmend,320,process, ,O,none,0,,,
4073,4073,zu,zu,320,process, ,B-Richtung,ACCCBE4F-0112-401D-B0CD-3EEA23A456EE,1,,,
4074,4074,dem,der,320,process, ,O,none,0,,,
4075,4075,Freunde,Freund,320,process, ,O,none,0,,,
4076,4076,.,.,_,_, ,O,none,0,,,
4077,4077,»,»,_,_, ,O,none,0,,,
4078,4078,Aber,aber,321,non_event, ,O,none,0,,,
4079,4079,es,es,321,non_event, ,O,none,0,,,
4080,4080,sind,sein,321,non_event, ,O,none,0,,,
4081,4081,doch,doch,321,non_event, ,O,none,0,,,
4082,4082,nicht,nicht,321,non_event, ,O,none,0,,,
4083,4083,Einzelheiten,Einzelheit,321,non_event, ,O,none,0,,,
4084,4084,",",",",_,_, ,O,none,0,,,
4085,4085,welche,welcher,321,non_event, ,O,none,0,,,
4086,4086,uns,uns,321,non_event, ,O,none,0,,,
4087,4087,den,der,321,non_event, ,O,none,0,,,
4088,4088,größten,groß,321,non_event, ,B-Dimensionierung-ALT,62D759E2-6F48-4203-97BC-FF2DCB6DAD72,1,,,
4089,4089,Gewinn,Gewinn,321,non_event, ,O,none,0,,,
4090,4090,brächten,bringen,321,non_event, ,B-Bewegung-ALT,2B8ECA95-F054-440A-886D-1E5B967920F6,1,,,
4091,4091,",",",",_,_, ,O,none,0,,,
4092,4092,«,-,_,_, ,O,none,0,,,
4093,4093,begann,beginnen,321,non_event, ,B-Bewegung-Schall,961379F4-0996-4063-9562-60CC607D1922,1,,,
4094,4094,der,der,321,non_event, ,O,none,0,,,
4095,4095,Professor,Professor,321,non_event, ,O,none,0,,,
4096,4096,ruhiger,ruhig,321,non_event, ,O,none,0,,,
4097,4097,",",",",_,_, ,O,none,0,,,
4098,4098,»,»,_,_, ,O,none,0,,,
4099,4099,und,und,_,_, ,O,none,0,,,
4100,4100,nicht,nicht,_,_, ,O,none,0,,,
4101,4101,",",",",_,_, ,O,none,0,,,
4102,4102,daß,daß,_,_, ,O,none,0,,,
4103,4103,wir,wir,_,_, ,O,none,0,,,
4104,4104,diese,dieser,_,_, ,O,none,0,,,
4105,4105,missen,messen,322,non_event, ,O,none,0,,,
4106,4106,",",",",_,_, ,O,none,0,,,
4107,4107,macht,machen,323,process, ,O,none,0,,,
4108,4108,uns,uns,323,process, ,O,none,0,,,
4109,4109,den,der,323,process, ,O,none,0,,,
4110,4110,Verlust,Verlust,323,process, ,O,none,0,,,
4111,4111,der,der,323,process, ,O,none,0,,,
4112,4112,Handschrift,Handschrift,323,process, ,O,none,0,,,
4113,4113,empfindlich,empfindlich,323,process, ,O,none,0,,,
4114,4114,.,.,_,_, ,O,none,0,,,
4115,4115,Denn,denn,324,non_event, ,O,none,0,,,
4116,4116,für,für,324,non_event, ,O,none,0,,,
4117,4117,die,der,324,non_event, ,O,none,0,,,
4118,4118,Hauptsachen,Hauptsache,324,non_event, ,O,none,0,,,
4119,4119,versagen,versagen,324,non_event, ,O,none,0,,,
4120,4120,andere,anderer,324,non_event, ,O,none,0,,,
4121,4121,Quellen,Quelle,324,non_event, ,O,none,0,,,
4122,4122,nicht,nicht,324,non_event, ,O,none,0,,,
4123,4123,.,.,324,non_event, ,O,none,0,,,
4124,4124,Das,der,325,non_event, ,O,none,0,,,
