,i,text,lemma,event_id,event_label,correct_event_nonevent_prediction,Tag,Annotation_ID,Multi_Token_Annotation,main_tags_in_events,main_tags_in_non_events,reference_to_diegesis
2716,2716,die,der,202,stative_event, ,O,none,0,,,
2717,2717,zu,zu,202,stative_event, ,O,none,0,,,
2718,2718,diesem,dieser,202,stative_event, ,O,none,0,,,
2719,2719,Behufe,Behuf,202,stative_event, ,O,none,0,,,
2720,2720,auf,auf,202,stative_event, ,B-Positionierung,D0871624-BBA1-4A8C-879B-F339A9252A7B,1,,,
2721,2721,der,der,202,stative_event, ,O,none,0,,,
2722,2722,Gallerie,Gallerie,202,stative_event, ,B-Ort-Container,DEF6DDFA-7679-4998-A2A7-B50B88F1908B,1,,,
2723,2723,vorhanden,vorhanden,202,stative_event, ,O,none,0,,,
2724,2724,waren,sein,202,stative_event, ,O,none,0,,,
2725,2725,.,.,_,_, ,O,none,0,,,
2726,2726,Der,der,203,process, ,O,none,0,,,
2727,2727,Graf,Graf,203,process, ,O,none,0,,,
2728,2728,selbst,selbst,203,process, ,O,none,0,,,
2729,2729,hatte,haben,203,process, ,O,none,0,,,
2730,2730,sich,sich,203,process, ,O,none,0,,,
2731,2731,von,von,203,process, ,O,none,0,,,
2732,2732,seinen,sein,203,process, ,O,none,0,,,
2733,2733,Dienern,Diener,203,process, ,O,none,0,,,
2734,2734,in,in,203,process, ,B-Richtung,7CA39738-0931-425A-9770-8E7F0CB046C4,1,,,
2735,2735,die,der,203,process, ,O,none,0,,,
2736,2736,Halle,Halle,203,process, ,B-Ort-Container-BK,36EA28C2-4D71-4A28-B20E-F40D7FB7D701,1,,,
2737,2737,hinab,hinab,203,process, ,B-Richtung,E32B038D-07F5-4D12-AB3F-576171666F0F,1,,,
2738,2738,tragen,tragen,203,process, ,B-Bewegung-Subjekt,0839A889-52C6-44A3-8AC3-42BE152D7867,1,,,
2739,2739,lassen,lassen,203,process, ,O,none,0,,,
2740,2740,und,und,204,process, ,O,none,0,,,
2741,2741,saß,sitzen,204,process, ,O,none,0,,,
2742,2742,als,als,204,process, ,O,none,0,,,
2743,2743,Richter,Richter,204,process, ,O,none,0,,,
2744,2744,an,an,204,process, ,B-Positionierung,D2DCBEEB-092A-4A69-BA35-BAD3FE2D0040,1,,,
2745,2745,dem,der,204,process, ,O,none,0,,,
2746,2746,erwähnten,erwähnt,204,process, ,B-Bewegung-Schall,FF6B8AFE-5CB3-43F9-855A-4B646A5558B9,1,,,
2747,2747,eichenen,eichen,204,process, ,O,none,0,,,
2748,2748,Tische,Tisch,204,process, ,O,none,0,,,
2749,2749,.,.,_,_, ,O,none,0,,,
2750,2750,Rechts,rechts,205,process, ,B-Positionierung,6C914E86-D80B-4095-A54F-678853E692C2,1,,,
2751,2751,von,von,205,process, ,B-Positionierung,1F61E5B4-E20E-4922-A8DA-59B7E0503D39,1,,,
2752,2752,ihm,ihm,205,process, ,O,none,0,,,
2753,2753,unweit,unweit,205,process, ,B-Dimensionierung-Abstand,741C091F-5118-4B82-9923-F40BE112A589,1,,,
2754,2754,der,der,205,process, ,O,none,0,,,
2755,2755,Thür,Thür,205,process, ,B-Ort-Objekt,9606EA14-B0BD-42BB-98AC-A37FF1495EC8,1,,,
2756,2756,hatte,haben,205,process, ,O,none,0,,,
2757,2757,Haideröschen,haideröschen,205,process, ,O,none,0,,,
2758,2758,bleich,bleich,205,process, ,O,none,0,,,
2759,2759,und,und,205,process, ,O,none,0,,,
2760,2760,zitternd,zitternd,205,process, ,O,none,0,,,
2761,2761,Platz,Platz,205,process, ,O,none,0,,,
2762,2762,genommen,nehmen,205,process, ,B-Bewegung-Subjekt,2A5F85A2-92CC-471C-BE83-E0DABBD910B4,1,,,
2763,2763,",",",",_,_, ,O,none,0,,,
2764,2764,während,während,205,process, ,O,none,0,,,
2765,2765,die,der,205,process, ,O,none,0,,,
2766,2766,Wenden,Wende,205,process, ,O,none,0,,,
2767,2767,und,und,205,process, ,O,none,0,,,
2768,2768,die,der,205,process, ,O,none,0,,,
2769,2769,Dienerschaft,Dienerschaft,205,process, ,O,none,0,,,
2770,2770,an,an,205,process, ,B-Positionierung,B251321A-D62C-4070-999B-6BE2E43FF981,1,,,
2771,2771,der,der,205,process, ,O,none,0,,,
2772,2772,Schwelle,Schwelle,205,process, ,B-Ort-Objekt,81D15908-F818-4217-A215-6D26FC02BB1A,1,,,
2773,2773,zur,zu,205,process, ,B-Richtung,83EA34B9-8E85-43EB-B19B-120D56EF854B,1,,,
2774,2774,Halle,Halle,205,process, ,B-Ort-Container,CF0B7024-A78B-4B9B-B8CD-1D316D6E3147,1,,,
2775,2775,mit,mit,205,process, ,O,none,0,,,
2776,2776,entblößten,entblößter,205,process, ,B-Bewegung-Subjekt,F3D6905E-F955-4098-A931-60122060FB8E,1,,,
2777,2777,Häuptern,Haupt,205,process, ,O,none,0,,,
2778,2778,standen,stehen,205,process, ,O,none,0,,,
2779,2779,und,und,_,_, ,O,none,0,,,
2780,2780,ehrfurchtsvoll,ehrfurchtsvoll,_,_, ,O,none,0,,,
2781,2781,der,der,_,_, ,O,none,0,,,
2782,2782,Eröffnungen,Eröffnung,_,_, ,O,none,0,,,
2783,2783,harrten,harren,206,process, ,O,none,0,,,
2784,2784,",",",",_,_, ,O,none,0,,,
2785,2785,die,der,_,_, ,O,none,0,,,
2786,2786,ihnen,ihnen,207,non_event, ,O,none,0,,,
2787,2787,der,der,207,non_event, ,O,none,0,,,
2788,2788,Graf,Graf,207,non_event, ,O,none,0,,,
2789,2789,machen,machen,207,non_event, ,B-Bewegung-ALT,B9B7E910-03CB-4885-8DC9-12239B47E592,1,,,
2790,2790,würde,werden,207,non_event, ,O,none,0,,,
2791,2791,.,.,_,_, ,O,none,0,,,
2792,2792,Erasmus,Erasmus,208,process, ,O,none,0,,,
2793,2793,beauftragte,beauftragen,208,process, ,B-Bewegung-Schall,C1806F33-E766-4D59-9359-4D0592203E2B,1,,,
2794,2794,so,so,208,process, ,O,none,0,,,
2795,2795,eben,eben,208,process, ,O,none,0,,,
2796,2796,seinen,sein,208,process, ,O,none,0,,,
2797,2797,Kammerdiener,Kammerdiener,208,process, ,O,none,0,,,
2798,2798,",",",",_,_, ,O,none,0,,,
2799,2799,nachzusehen,nachsehen,208,process, ,B-Bewegung-Licht,EB807ECC-1980-4B64-A935-247A89701741,1,,,
2800,2800,",",",",_,_, ,O,none,0,,,
2801,2801,wo,wo,208,process, ,B-Positionierung,E671C8B6-BFFC-4D41-B2CD-8908FC39EEC9,1,,,
2802,2802,sein,sein,208,process, ,O,none,0,,,
2803,2803,Sohn,Sohn,208,process, ,O,none,0,,,
2804,2804,bleibe,bleiben,208,process, ,O,none,0,,,
2805,2805,",",",",_,_, ,O,none,0,,,
2806,2806,als,als,208,process, ,O,none,0,,,
2807,2807,Magnus,Magnus,208,process, ,O,none,0,,,
2808,2808,auf,auf,208,process, ,B-Positionierung,EC3854FB-7D11-4A08-97B7-22A0FF8479DC,1,,,
2809,2809,der,der,208,process, ,O,none,0,,,
2810,2810,Wendeltreppe,Wendeltreppe,208,process, ,B-Ort-Container-BK,5DBDD7F9-6812-45F1-B82F-775C663BA908,1,,,
2811,2811,erschien,erscheinen,208,process, ,B-Bewegung-Subjekt,628FF6EE-87FA-48CA-9F91-34D2E396B933,1,,,
2812,2812,und,und,_,_, ,O,none,0,,,
2813,2813,dem,der,_,_, ,O,none,0,,,
2814,2814,Anscheine,Anschein,_,_, ,O,none,0,,,
2815,2815,nach,nach,_,_, ,O,none,0,,,
2816,2816,vollkommen,vollkommen,_,_, ,O,none,0,,,
2817,2817,harmlos,harmlos,_,_, ,O,none,0,,,
2818,2818,in,in,_,_, ,B-Richtung,3CE902CA-6040-4F44-B412-A53FE095001A,1,,,
2819,2819,die,der,_,_, ,O,none,0,,,
2820,2820,Halle,Halle,_,_, ,B-Ort-Container-BK,364B1D19-FBAD-4D16-895A-97880D669B6E,1,,,
2821,2821,hinabstieg,hinabsteigen,_,_, ,B-Bewegung-Subjekt,DAFB79BB-3338-4D0C-B688-4F2D353A0451,1,,,
2822,2822,.,.,_,_, ,O,none,0,,,
2823,2823,Er,er,209,stative_event, ,O,none,0,,,
2824,2824,trug,tragen,209,stative_event, ,B-Bewegung-ALT,28C46CEE-1168-4D26-BB6B-8BE29E85659F,1,,,
2825,2825,sein,sein,209,stative_event, ,O,none,0,,,
2826,2826,gewöhnliches,gewöhnlich,209,stative_event, ,O,none,0,,,
2827,2827,grünes,grün,209,stative_event, ,O,none,0,,,
2828,2828,Jagdkleid,Jagdkleid,209,stative_event, ,O,none,0,,,
2829,2829,",",",",_,_, ,O,none,0,,,
2830,2830,der,der,209,stative_event, ,O,none,0,,,
2831,2831,kleine,klein,209,stative_event, ,B-Dimensionierung-Groesse,C325AF80-B8E8-476C-B16B-EF164767EC2E,1,,,
2832,2832,dreieckige,dreieckig,209,stative_event, ,O,none,0,,,
2833,2833,blaugraue,blaugrau,209,stative_event, ,O,none,0,,,
2834,2834,Hut,Hut,209,stative_event, ,O,none,0,,,
2835,2835,saß,sitzen,209,stative_event, ,O,none,0,,,
2836,2836,schief,schief,209,stative_event, ,O,none,0,,,
2837,2837,auf,auf,209,stative_event, ,B-Positionierung,BA1CC1B0-40EF-4484-8458-02FF5591313F,1,,,
2838,2838,den,der,209,stative_event, ,O,none,0,,,
2839,2839,Locken,Locke,209,stative_event, ,O,none,0,,,
2840,2840,seines,sein,209,stative_event, ,O,none,0,,,
2841,2841,frisch,frisch,209,stative_event, ,O,none,0,,,
2842,2842,gepuderten,gepudert,209,stative_event, ,B-Bewegung-Subjekt,2F2879D4-E98B-4B89-BBCD-121BF9572E73,1,,,
2843,2843,Haares,Haar,209,stative_event, ,O,none,0,,,
2844,2844,.,.,_,_, ,O,none,0,,,
2845,2845,Erst,erst,211,process, ,O,none,0,,,
2846,2846,als,als,210,process, ,O,none,0,,,
2847,2847,er,er,210,process, ,O,none,0,,,
2848,2848,in,in,210,process, ,B-Richtung,A43D7A8A-EF06-4473-BC99-51C7A172050B,1,,,
2849,2849,die,der,210,process, ,O,none,0,,,
2850,2850,Halle,Halle,210,process, ,B-Ort-Container-BK,E0708E01-2BBA-415A-AD92-D5ECB5B53B3F,1,,,
2851,2851,trat,treten,210,process, ,B-Bewegung-Subjekt,EF9319AB-2E16-4B11-96E9-04BEB698ECF7,1,,,
2852,2852,",",",",_,_, ,O,none,0,,,
2853,2853,nahm,nehmen,211,process, ,B-Bewegung-Subjekt,DEF845D0-15EB-4772-8F7D-D4AB35397187,2,,,
2854,2854,er,er,211,process, ,O,none,0,,,
2855,2855,ihn,ihn,211,process, ,O,none,0,,,
2856,2856,ab,ab,211,process, ,B-Bewegung-Subjekt,DEF845D0-15EB-4772-8F7D-D4AB35397187,2,,,
2857,2857,",",",",_,_, ,O,none,0,,,
2858,2858,grüßte,grüßen,211,process, ,B-Bewegung-Subjekt,9A71FD30-047B-44C1-8221-7C3455EFEB91,1,,,
2859,2859,mit,mit,211,process, ,O,none,0,,,
2860,2860,verbindlichem,verbindlich,211,process, ,O,none,0,,,
2861,2861,Lächeln,lächeln,211,process, ,O,none,0,,,
2862,2862,nach,nach,211,process, ,B-Richtung,02273A57-74BC-4A7F-999A-9E3E49DA03EC,1,,,
2863,2863,der,der,211,process, ,O,none,0,,,
2864,2864,Gallerie,Gallerie,211,process, ,B-Ort-Container-BK,CCEA1023-3F97-4EF5-938A-1C4D80923715,1,,,
2865,2865,hinauf,hinauf,211,process, ,B-Richtung,7EBED12B-A808-4222-873D-B83C74D33561,1,,,
2866,2866,und,und,212,process, ,O,none,0,,,
2867,2867,verbeugte,verbeugen,212,process, ,B-Bewegung-Subjekt,29752BD7-810C-4A4A-917F-56504274767E,1,,,
2868,2868,sich,sich,212,process, ,O,none,0,,,
2869,2869,dann,dann,212,process, ,O,none,0,,,
2870,2870,gegen,gegen,212,process, ,B-Richtung,61F95E40-6760-4893-8CBC-4659C49BF13A,1,,,
2871,2871,den,der,212,process, ,O,none,0,,,
2872,2872,Grafen,Grafen,212,process, ,O,none,0,,,
2873,2873,",",",",_,_, ,O,none,0,,,
2874,2874,indem,indem,212,process, ,O,none,0,,,
2875,2875,er,er,212,process, ,O,none,0,,,
2876,2876,an,an,212,process, ,B-Richtung,D935EDA8-A67A-41B7-A7C6-F86F5CA1950F,1,,,
2877,2877,die,der,212,process, ,O,none,0,,,
2878,2878,schmale,schmal,212,process, ,B-Dimensionierung-Groesse,4E1AB9D1-6C44-437A-9C3B-45ECF1F0DB13,1,,,
2879,2879,Seite,Seite,212,process, ,O,none,0,,,
2880,2880,des,der,212,process, ,O,none,0,,,
2881,2881,Tisches,Tisch,212,process, ,O,none,0,,,
2882,2882,trat,treten,212,process, ,B-Bewegung-Subjekt,C05448FB-6B7E-4517-A470-DB64E3E934DC,1,,,
2883,2883,und,und,213,stative_event, ,O,none,0,,,
2884,2884,den,der,213,stative_event, ,O,none,0,,,
2885,2885,Fenstern,Fenster,213,stative_event, ,B-Ort-Objekt,8E6582AB-45AC-4DF9-9E36-5DB49F4FAF27,1,,,
2886,2886,den,der,213,stative_event, ,O,none,0,,,
2887,2887,Rücken,Rücken,213,stative_event, ,O,none,0,,,
2888,2888,zukehrte,zukehren,213,stative_event, ,B-Bewegung-Subjekt,DACC5924-E35A-4EB8-AA84-9BA533226FB3,1,,,
2889,2889,.,.,_,_, ,O,none,0,,,
2890,2890,»,»,_,_, ,O,none,0,,,
2891,2891,Sie,sie,214,process, ,O,none,0,,,
2892,2892,haben,haben,214,process, ,O,none,0,,,
2893,2893,befohlen,befehlen,214,process, ,O,none,0,,,
2894,2894,",",",",_,_, ,O,none,0,,,
2895,2895,mein,mein,_,_, ,O,none,0,,,
2896,2896,Vater,Vater,_,_, ,O,none,0,,,
2897,2897,",",",",_,_, ,O,none,0,,,
2898,2898,«,«,_,_, ,O,none,0,,,
2899,2899,sagte,sagen,215,process, ,B-Bewegung-Schall,E62A498C-1F84-4C0C-9F55-4913F8C80ADA,1,,,
2900,2900,Magnus,Magnus,215,process, ,O,none,0,,,
2901,2901,",",",",_,_, ,O,none,0,,,
2902,2902,»,-,_,_, ,O,none,0,,,
2903,2903,und,und,217,process, ,O,none,0,,,
2904,2904,aus,aus,217,process, ,O,none,0,,,
2905,2905,der,der,217,process, ,O,none,0,,,
2906,2906,Bereitwilligkeit,Bereitwilligkeit,217,process, ,O,none,0,,,
2907,2907,",",",",_,_, ,O,none,0,,,
2908,2908,mit,mit,216,process, ,O,none,0,,,
2909,2909,welcher,welcher,216,process, ,O,none,0,,,
2910,2910,ich,ich,216,process, ,O,none,0,,,
2911,2911,Ihren,ihr,216,process, ,O,none,0,,,
2912,2912,Befehlen,Befehl,216,process, ,O,none,0,,,
2913,2913,gehorche,gehorchen,216,process, ,O,none,0,,,
2914,2914,",",",",_,_, ,O,none,0,,,
2915,2915,mögen,mögen,217,process, ,O,none,0,,,
2916,2916,Sie,sie,217,process, ,O,none,0,,,
2917,2917,ersehen,ersehen,217,process, ,B-Bewegung-ALT,183C9A3E-AB7B-4358-A435-DA3D563D5D69,1,,,
2918,2918,",",",",_,_, ,O,none,0,,,
2919,2919,welches,welcher,217,process, ,O,none,0,,,
2920,2920,Vergnügen,vergnügen,217,process, ,O,none,0,,,
2921,2921,es,es,217,process, ,O,none,0,,,
2922,2922,mir,mir,217,process, ,O,none,0,,,
2923,2923,gewährt,gewähren,217,process, ,O,none,0,,,
2924,2924,",",",",_,_, ,O,none,0,,,
2925,2925,Ihnen,ihnen,217,process, ,O,none,0,,,
2926,2926,gefällig,gefällig,217,process, ,O,none,0,,,
2927,2927,zu,zu,217,process, ,O,none,0,,,
2928,2928,sein,sein,217,process, ,O,none,0,,,
2929,2929,.,.,_,_, ,O,none,0,,,
2930,2930,«,«,_,_, ,O,none,0,,,
2931,2931,Diese,dieser,218,stative_event, ,O,none,0,,,
2932,2932,Worte,Wort,218,stative_event, ,O,none,0,,,
2933,2933,",",",",_,_, ,O,none,0,,,
2934,2934,obwohl,obwohl,218,stative_event, ,O,none,0,,,
2935,2935,lächelnd,lächelnd,218,stative_event, ,O,none,0,,,
2936,2936,und,und,218,stative_event, ,O,none,0,,,
2937,2937,mit,mit,218,stative_event, ,O,none,0,,,
2938,2938,Grazie,Grazie,218,stative_event, ,O,none,0,,,
2939,2939,gesprochen,sprechen,218,stative_event, ,B-Bewegung-Schall,19F88F56-A9AF-4475-8C6C-46EA25BF0882,1,,,
2940,2940,",",",",_,_, ,O,none,0,,,
2941,2941,enthielten,enthalten,218,stative_event, ,O,none,0,,,
2942,2942,doch,doch,218,stative_event, ,O,none,0,,,
2943,2943,einen,ein,218,stative_event, ,O,none,0,,,
2944,2944,offenbaren,offenbar,218,stative_event, ,O,none,0,,,
2945,2945,Hohn,Hohn,218,stative_event, ,O,none,0,,,
2946,2946,",",",",_,_, ,O,none,0,,,
2947,2947,denn,denn,219,process, ,O,none,0,,,
2948,2948,die,der,219,process, ,O,none,0,,,
2949,2949,Versammelten,versammelter,219,process, ,O,none,0,,,
2950,2950,hatten,haben,219,process, ,O,none,0,,,
2951,2951,geraume,geraum,219,process, ,O,none,0,,,
2952,2952,Zeit,Zeit,219,process, ,O,none,0,,,
2953,2953,auf,auf,219,process, ,O,none,0,,,
2954,2954,den,der,219,process, ,O,none,0,,,
2955,2955,jungen,jung,219,process, ,O,none,0,,,
2956,2956,Grafen,Grafen,219,process, ,O,none,0,,,
2957,2957,warten,warten,219,process, ,O,none,0,,,
2958,2958,müssen,müssen,219,process, ,O,none,0,,,
2959,2959,und,und,220,process, ,O,none,0,,,
2960,2960,deutlich,deutlich,220,process, ,O,none,0,,,
2961,2961,geung,geung,220,process, ,O,none,0,,,
2962,2962,die,der,220,process, ,O,none,0,,,
2963,2963,langsamen,langsam,220,process, ,O,none,0,,,
2964,2964,Schritte,Schritt,220,process, ,O,none,0,,,
2965,2965,gehört,hören,220,process, ,B-Bewegung-Schall,0D125C2B-DF87-4693-B9BD-86B1020A2A22,1,,,
2966,2966,und,und,220,process, ,O,none,0,,,
2967,2967,das,der,220,process, ,O,none,0,,,
2968,2968,Zögern,zögern,220,process, ,O,none,0,,,
2969,2969,gesehen,sehen,220,process, ,B-Bewegung-Licht,39089898-ABFE-4746-ABD3-74BB8D6F7E41,1,,,
2970,2970,",",",",_,_, ,O,none,0,,,
2971,2971,womit,womit,_,_, ,O,none,0,,,
2972,2972,er,er,_,_, ,O,none,0,,,
2973,2973,die,der,_,_, ,O,none,0,,,
2974,2974,Treppe,Treppe,_,_, ,B-Ort-Container,13163996-F210-4060-BF57-DF724D24B4B5,1,,,
2975,2975,herunterstieg,heruntersteigen,_,_, ,B-Bewegung-Subjekt,CEE23E6A-A39C-4CA9-A886-D7B2D8FB1F20,1,,,
2976,2976,.,.,_,_, ,O,none,0,,,
2977,2977,Erasmus,Erasmus,221,non_event, ,O,none,0,,,
2978,2978,gab,geben,221,non_event, ,B-Bewegung-ALT,F5D399AA-71F6-4BB7-B121-371F704A6223,1,,,
2979,2979,sich,sich,221,non_event, ,O,none,0,,,
2980,2980,nicht,nicht,221,non_event, ,O,none,0,,,
2981,2981,die,der,221,non_event, ,O,none,0,,,
2982,2982,Mühe,Mühe,221,non_event, ,O,none,0,,,
2983,2983,",",",",_,_, ,O,none,0,,,
2984,2984,seinem,sein,221,non_event, ,O,none,0,,,
2985,2985,ungerathenen,ungerathen,221,non_event, ,O,none,0,,,
2986,2986,Sohne,Sohn,221,non_event, ,O,none,0,,,
2987,2987,zu,zu,221,non_event, ,O,none,0,,,
2988,2988,antworten,antworten,221,non_event, ,B-Bewegung-Schall,CB537FF9-934A-4776-8CC6-E7BB6B8B6E02,1,,,
2989,2989,",",",",_,_, ,O,none,0,,,
2990,2990,da,da,222,stative_event, ,O,none,0,,,
2991,2991,er,er,222,stative_event, ,O,none,0,,,
2992,2992,voraussah,voraussehen,222,stative_event, ,O,none,0,,,
2993,2993,",",",",_,_, ,O,none,0,,,
2994,2994,daß,daß,222,stative_event, ,O,none,0,,,
2995,2995,ein,ein,222,stative_event, ,O,none,0,,,
2996,2996,Wortkampf,Wortkampf,222,stative_event, ,O,none,0,,,
2997,2997,daraus,daraus,222,stative_event, ,O,none,0,,,
2998,2998,entstehen,entstehen,222,stative_event, ,O,none,0,,,
2999,2999,würde,werden,222,stative_event, ,O,none,0,,,
3000,3000,",",",",_,_, ,O,none,0,,,
3001,3001,der,der,222,stative_event, ,O,none,0,,,
3002,3002,hier,hier,222,stative_event, ,O,none,0,,,
3003,3003,zu,zu,222,stative_event, ,B-Richtung-ALT,B41CD7CD-62F9-4C5A-9B1B-9677F5495A47,1,,,
3004,3004,nichts,nichts,222,stative_event, ,O,none,0,,,
3005,3005,führen,führen,222,stative_event, ,B-Bewegung-ALT,E4C9A708-F26D-4162-A5A7-35757A2DABCB,1,,,
3006,3006,konnte,können,222,stative_event, ,O,none,0,,,
3007,3007,.,.,_,_, ,O,none,0,,,
3008,3008,Er,er,223,process, ,O,none,0,,,
3009,3009,wendete,wenden,223,process, ,B-Bewegung-Subjekt,DECA23D9-682C-4E24-8F66-6C1F1DADB483,1,,,
3010,3010,sich,sich,223,process, ,O,none,0,,,
3011,3011,vielmehr,vielmehr,223,process, ,O,none,0,,,
3012,3012,sogleich,sogleich,223,process, ,O,none,0,,,
3013,3013,an,an,223,process, ,B-Richtung,7A93094A-E710-4A3F-A420-9A25963C6829,1,,,
3014,3014,die,der,223,process, ,O,none,0,,,
3015,3015,junge,jung,223,process, ,O,none,0,,,
3016,3016,Wendin,Wendin,223,process, ,O,none,0,,,
3017,3017,und,und,224,process, ,O,none,0,,,
3018,3018,redete,reden,224,process, ,B-Bewegung-Schall,D00F9633-C947-4031-9A6B-0947C1777FB5,2,,,
3019,3019,sie,sie,224,process, ,O,none,0,,,
3020,3020,freundlich,freundlich,224,process, ,O,none,0,,,
3021,3021,und,und,224,process, ,O,none,0,,,
3022,3022,leutselig,leutselig,224,process, ,O,none,0,,,
3023,3023,an,an,224,process, ,B-Bewegung-Schall,D00F9633-C947-4031-9A6B-0947C1777FB5,2,,,
3024,3024,:,:,_,_, ,O,none,0,,,
3025,3025,»,»,_,_, ,O,none,0,,,
3026,3026,Sage,Sage,_,_, ,B-Bewegung-Schall,4A6EE37D-7699-4D0E-8AED-937A12E676E2,1,,,
3027,3027,mir,mir,_,_, ,O,none,0,,,
3028,3028,jetzt,jetzt,_,_, ,O,none,0,,,
3029,3029,",",",",_,_, ,O,none,0,,,
3030,3030,mein,mein,_,_, ,O,none,0,,,
3031,3031,Kind,Kind,_,_, ,O,none,0,,,
3032,3032,",",",",_,_, ,O,none,0,,,
3033,3033,ganz,ganz,_,_, ,O,none,0,,,
3034,3034,offen,offen,_,_, ,O,none,0,,,
3035,3035,und,und,_,_, ,O,none,0,,,
3036,3036,ohne,ohne,_,_, ,O,none,0,,,
3037,3037,Scheu,Scheu,_,_, ,O,none,0,,,
3038,3038,",",",",_,_, ,O,none,0,,,
3039,3039,wie,wie,225,non_event, ,O,none,0,,,
3040,3040,Du,du,225,non_event, ,O,none,0,,,
3041,3041,heißt,heißen,225,non_event, ,B-Bewegung-ALT,26402355-BBF3-420E-B1DF-E192EBE308E6,1,,,
3042,3042,?,?,_,_, ,O,none,0,,,
3043,3043,«,-,_,_, ,O,none,0,,,
3044,3044,Furchtsam,furchtsam,226,process, ,O,none,0,,,
3045,3045,stammelte,stammeln,226,process, ,B-Bewegung-Schall,6372E5C8-BACA-4EA1-8F8A-3E5600803E42,1,,,
3046,3046,Haideröschen,haideröschen,226,process, ,O,none,0,,,
3047,3047,ihren,ihr,226,process, ,O,none,0,,,
3048,3048,Namen,Name,226,process, ,O,none,0,,,
3049,3049,",",",",_,_, ,O,none,0,,,
3050,3050,die,der,_,_, ,O,none,0,,,
3051,3051,schönen,schön,_,_, ,O,none,0,,,
3052,3052,Augen,Auge,_,_, ,O,none,0,,,
3053,3053,fest,fest,_,_, ,O,none,0,,,
3054,3054,auf,auf,_,_, ,B-Richtung,C83BBA4E-7844-43A2-8AF2-71EEE47F35DD,1,,,
3055,3055,die,der,_,_, ,O,none,0,,,
3056,3056,bunten,bunt,_,_, ,O,none,0,,,
3057,3057,Ziegeln,Ziegel,_,_, ,B-Ort-Objekt-BK,7B8DF2A8-1113-4933-8128-7A4FB11C5E1C,1,,,
3058,3058,heftend,heftend,_,_, ,B-Bewegung-Licht,F34AD460-DB21-4F96-8F65-2A78F68E9E3A,1,,,
3059,3059,.,.,_,_, ,O,none,0,,,
3060,3060,»,»,_,_, ,O,none,0,,,
3061,3061,Du,du,227,non_event, ,O,none,0,,,
3062,3062,bist,sein,227,non_event, ,O,none,0,,,
3063,3063,ihr,ihr,227,non_event, ,O,none,0,,,
3064,3064,Vater,Vater,227,non_event, ,O,none,0,,,
3065,3065,",",",",_,_, ,O,none,0,,,
3066,3066,Jan,Jan,227,non_event, ,O,none,0,,,
3067,3067,Sloboda,Sloboda,227,non_event, ,O,none,0,,,
3068,3068,?,?,_,_, ,O,none,0,,,
3069,3069,«,«,_,_, ,O,none,0,,,
3070,3070,fragte,fragen,228,process, ,B-Bewegung-Schall,8A46B40D-A6C0-4BD7-A7B8-997123B49630,2,,,
3071,3071,Erasmus,Erasmus,228,process, ,O,none,0,,,
3072,3072,weiter,weiter,228,process, ,B-Bewegung-Schall,8A46B40D-A6C0-4BD7-A7B8-997123B49630,2,,,
3073,3073,.,.,_,_, ,O,none,0,,,
3074,3074,»,-,_,_, ,O,none,0,,,
3075,3075,Ja,ja,_,_, ,O,none,0,,,
3076,3076,",",",",_,_, ,O,none,0,,,
3077,3077,ja,ja,_,_, ,O,none,0,,,
3078,3078,",",",",_,_, ,O,none,0,,,
3079,3079,gnädigster,gnädig,_,_, ,O,none,0,,,
3080,3080,Herr,Herr,_,_, ,O,none,0,,,
3081,3081,Graf,Graf,_,_, ,O,none,0,,,
3082,3082,",",",",_,_, ,O,none,0,,,
3083,3083,das,der,229,stative_event, ,O,none,0,,,
3084,3084,arme,arm,229,stative_event, ,O,none,0,,,
3085,3085,Ding,Ding,229,stative_event, ,O,none,0,,,
3086,3086,ist,sein,229,stative_event, ,O,none,0,,,
3087,3087,mein,mein,229,stative_event, ,O,none,0,,,
3088,3088,liebes,lieb,229,stative_event, ,O,none,0,,,
3089,3089,liebes,lieb,229,stative_event, ,O,none,0,,,
3090,3090,Kind,Kind,229,stative_event, ,O,none,0,,,
3091,3091,.,.,_,_, ,O,none,0,,,
3092,3092,Ihre,ihr,231,stative_event, ,O,none,0,,,
3093,3093,Mutter,Mutter,231,stative_event, ,O,none,0,,,
3094,3094,–,–,_,_, ,O,none,0,,,
3095,3095,tröst',trösen,230,non_event, ,O,none,0,,,
3096,3096,sie,sie,230,non_event, ,O,none,0,,,
3097,3097,Gott,Gott,230,non_event, ,O,none,0,,,
3098,3098,–,-,_,_, ,O,none,0,,,
3099,3099,war,sein,231,stative_event, ,O,none,0,,,
3100,3100,just,just,231,stative_event, ,O,none,0,,,
3101,3101,eben,eben,231,stative_event, ,O,none,0,,,
3102,3102,so,so,231,stative_event, ,O,none,0,,,
3103,3103,munter,munter,231,stative_event, ,O,none,0,,,
3104,3104,und,und,231,stative_event, ,O,none,0,,,
3105,3105,zierlich,zierlich,231,stative_event, ,B-Dimensionierung-Groesse,7E875EF8-ACCA-42B0-BD7D-AF0E19217569,1,,,
3106,3106,",",",",_,_, ,O,none,0,,,
3107,3107,als,als,231,stative_event, ,O,none,0,,,
3108,3108,ich,ich,231,stative_event, ,O,none,0,,,
3109,3109,sie,sie,231,stative_event, ,O,none,0,,,
3110,3110,kennen,kennen,231,stative_event, ,O,none,0,,,
