,i,text,lemma,event_id,event_label,correct_event_nonevent_prediction,Tag,Annotation_ID,Multi_Token_Annotation,main_tags_in_events,main_tags_in_non_events,reference_to_diegesis
1814,1814,.,.,147,change_of_state,_,O,none,0,,,
1815,1815,Die,der,148,change_of_state,X,O,none,0,,,
1816,1816,Einladungen,Einladung,148,change_of_state,X,O,none,0,,,
1817,1817,Halwigs,Halwig,148,change_of_state,X,O,none,0,,,
1818,1818,und,und,148,change_of_state,X,O,none,0,,,
1819,1819,Agathens,Agathen,148,change_of_state,X,O,none,0,,,
1820,1820,hatten,haben,148,change_of_state,X,O,none,0,,,
1821,1821,sie,sie,148,change_of_state,X,O,none,0,,,
1822,1822,mit,mit,148,change_of_state,X,O,none,0,,,
1823,1823,dem,der,148,change_of_state,X,O,none,0,,,
1824,1824,Gefühl,Gefühl,148,change_of_state,X,O,none,0,,,
1825,1825,einer,ein,148,change_of_state,X,O,none,0,,,
1826,1826,Verpflichtung,Verpflichtung,148,change_of_state,X,O,none,0,,,
1827,1827,belastet,belasten,148,change_of_state,X,B-Bewegung-ALT,25C2BF92-9ECA-4569-A70D-DF73E1B5F43E,1,,,
1828,1828,",",",",_,_,_,O,none,0,,,
1829,1829,dem,der,_,_, ,O,none,0,,,
1830,1830,sie,sie,_,_, ,O,none,0,,,
1831,1831,gemeint,gemeint,_,_, ,B-Bewegung-ALT,BC9AAC7B-5F16-4048-8B74-46CAF6665BD7,1,,,
1832,1832,durchaus,durchaus,_,_, ,O,none,0,,,
1833,1833,genugtun,genugtun,_,_, ,O,none,0,,,
1834,1834,zu,zu,_,_, ,O,none,0,,,
1835,1835,müssen,müssen,_,_, ,O,none,0,,,
1836,1836,.,.,_,_,_,O,none,0,,,
1837,1837,So,so,149,process,X,O,none,0,,,
1838,1838,hatte,haben,149,process,X,O,none,0,,,
1839,1839,sie,sie,149,process,X,O,none,0,,,
1840,1840,sich,sich,149,process,X,O,none,0,,,
1841,1841,denn,denn,149,process,X,O,none,0,,,
1842,1842,aufgemacht,aufmachen,149,process,X,B-Bewegung-Subjekt,6C4D5BCE-2C6D-463F-A9D2-F8E5BA105539,1,X,,X
1843,1843,",",",",_,_,_,O,none,0,,,
1844,1844,war,sein,149,process,X,O,none,0,,,
1845,1845,gekommen,kommen,149,process,X,B-Bewegung-Subjekt,0A5DE6CA-3261-4EC4-8BB9-C65A447256A5,1,X,,X
1846,1846,und,und,150,process,X,O,none,0,,,
1847,1847,hatte,haben,150,process,X,O,none,0,,,
1848,1848,",",",",_,_,_,O,none,0,,,
1849,1849,statt,statt,_,_, ,O,none,0,,,
1850,1850,der,der,_,_, ,O,none,0,,,
1851,1851,sehnsüchtig,sehnsüchtig,_,_, ,O,none,0,,,
1852,1852,ihrer,ihr,_,_, ,O,none,0,,,
1853,1853,wartenden,wartend,_,_, ,O,none,0,,,
1854,1854,Freunde,Freund,_,_, ,O,none,0,,,
1855,1855,",",",",_,_,_,O,none,0,,,
1856,1856,ein,ein,_,_, ,O,none,0,,,
1857,1857,Liebespärchen,Liebespärchen,_,_, ,O,none,0,,,
1858,1858,gefunden,finden,_,_, ,B-Bewegung-Subjekt,4DF2729F-49D4-46A9-8F12-8CF42B8B57A7,1,X,,X
1859,1859,",",",",_,_,_,O,none,0,,,
1860,1860,das,der,151,process,X,O,none,0,,,
1861,1861,verspätete,verspätet,151,process,X,O,none,0,,,
1862,1862,Honigwochen,Honigwoche,151,process,X,O,none,0,,,
1863,1863,beging,begehen,151,process,X,B-Bewegung-ALT,16CCEFEF-F0FB-4BC2-A72F-7F66B2D4BEDD,1,,,
1864,1864,und,und,152,non_event,X,O,none,0,,,
1865,1865,dem,der,152,non_event,X,O,none,0,,,
1866,1866,man,man,152,non_event,X,O,none,0,,,
1867,1867,keinen,kein,152,non_event,X,O,none,0,,,
1868,1868,größeren,groß,152,non_event,X,B-Dimensionierung-ALT,721D86FA-64AF-403F-AFC2-4944465A98CB,1,,,
1869,1869,Gefallen,Gefallen,152,non_event,X,O,none,0,,,
1870,1870,erzeigen,erzeigen,152,non_event,X,O,none,0,,,
1871,1871,konnte,können,152,non_event,X,O,none,0,,,
1872,1872,",",",",_,_,_,O,none,0,,,
1873,1873,als,als,_,_, ,O,none,0,,,
1874,1874,es,es,_,_, ,O,none,0,,,
1875,1875,allein,allein,_,_, ,O,none,0,,,
1876,1876,zu,zu,_,_, ,O,none,0,,,
1877,1877,lassen,lassen,_,_, ,O,none,0,,,
1878,1878,.,.,_,_,_,O,none,0,,,
1879,1879,Sie,sie,153,process,X,O,none,0,,,
1880,1880,kam,kommen,153,process,X,B-Bewegung-ALT,664B61C8-8ADF-4CBD-BDA3-9056D212FAA9,2,,,
1881,1881,sich,sich,153,process,X,O,none,0,,,
1882,1882,ein,ein,_,_,,O,none,0,,,
1883,1883,wenig,wenig,_,_, ,O,none,0,,,
1884,1884,lächerlich,lächerlich,_,_, ,O,none,0,,,
1885,1885,vor,vor,_,_, ,B-Bewegung-ALT,664B61C8-8ADF-4CBD-BDA3-9056D212FAA9,2,,,
1886,1886,",",",",_,_,_,O,none,0,,,
1887,1887,die,der,_,_, ,O,none,0,,,
1888,1888,gute,gut,_,_, ,O,none,0,,,
1889,1889,Lotti,Lotti,_,_, ,O,none,0,,,
1890,1890,",",",",_,_,_,O,none,0,,,
1891,1891,aber,aber,_,_, ,O,none,0,,,
1892,1892,was,was,_,_, ,O,none,0,,,
1893,1893,schadet,schaden,154,non_event,X,O,none,0,,,
1894,1894,das,der,154,non_event,X,O,none,0,,,
1895,1895,einer,ein,154,non_event,X,O,none,0,,,
1896,1896,so,so,154,non_event,X,O,none,0,,,
1897,1897,anspruchslosen,anspruchslos,154,non_event,X,O,none,0,,,
1898,1898,Persönlichkeit,Persönlichkeit,154,non_event,X,O,none,0,,,
1899,1899,wie,wie,154,non_event,X,O,none,0,,,
1900,1900,ihr,ihr,154,non_event,X,O,none,0,,,
1901,1901,?,?,_,_,_,O,none,0,,,
1902,1902,–,–,_,_,_,O,none,0,,,
1903,1903,Nicht,nicht,_,_, ,O,none,0,,,
1904,1904,das,der,_,_, ,O,none,0,,,
1905,1905,geringste,gering,_,_, ,B-Dimensionierung-ALT,87430570-5FF0-43B4-AA20-C99CE7B339E9,1,,,
1906,1906,;,;,_,_,_,O,none,0,,,
1907,1907,und,und,155,process,X,O,none,0,,,
1908,1908,sie,sie,155,process,X,O,none,0,,,
1909,1909,lachte,lachen,155,process,X,B-Bewegung-Schall,FE3C6C6B-4DB6-4868-819E-8626D16E7D38,1,X,,X
1910,1910,im,in,155,process,X,O,none,0,,,
1911,1911,stillen,still,155,process,X,O,none,0,,,
1912,1912,und,und,156,stative_event,X,O,none,0,,,
1913,1913,fühlte,fühlen,156,stative_event,X,O,none,0,,,
1914,1914,sich,sich,156,stative_event,X,O,none,0,,,
1915,1915,seelenvergnügt,seelenvergnügt,156,stative_event,X,O,none,0,,,
1916,1916,",",",",_,_,_,O,none,0,,,
1917,1917,obwohl,obwohl,156,stative_event,X,O,none,0,,,
1918,1918,von,von,156,stative_event,X,O,none,0,,,
1919,1919,einem,ein,156,stative_event,X,O,none,0,,,
1920,1920,gewissen,gewiß,156,stative_event,X,O,none,0,,,
1921,1921,Unbehagen,Unbehagen,156,stative_event,X,O,none,0,,,
1922,1922,ergriffen,ergreifen,156,stative_event,X,B-Bewegung-ALT,93BBD314-F247-4911-8B08-6B5FAB89E703,1,,,
1923,1923,",",",",_,_,_,O,none,0,,,
1924,1924,das,der,156,stative_event,X,O,none,0,,,
1925,1925,–,–,_,_,_,O,none,0,,,
1926,1926,ein,ein,156,stative_event,X,O,none,0,,,
1927,1927,klägliches,kläglich,156,stative_event,X,O,none,0,,,
1928,1928,Ende,Ende,156,stative_event,X,B-Ort-ALT,AB0815F3-42DF-4706-87CF-355F43455696,1,,,
1929,1929,ihrer,ihr,156,stative_event,X,O,none,0,,,
1930,1930,poetischen,poetisch,156,stative_event,X,O,none,0,,,
1931,1931,Pilgerfahrt,Pilgerfahrt,156,stative_event,X,O,none,0,,,
1932,1932,–,–,_,_,_,O,none,0,,,
1933,1933,durch,durch,156,stative_event,X,O,none,0,,,
1934,1934,ganz,ganz,156,stative_event,X,O,none,0,,,
1935,1935,prosaischen,prosaisch,156,stative_event,X,O,none,0,,,
1936,1936,Hunger,Hunger,156,stative_event,X,O,none,0,,,
1937,1937,hervorgerufen,hervorrufen,156,stative_event,X,B-Bewegung-ALT,C793CF50-24FD-4D0F-A719-BFA5ADE0FE81,1,,,
1938,1938,wurde,werden,156,stative_event,X,O,none,0,,,
1939,1939,.,.,_,_,_,O,none,0,,,
1940,1940,Sie,sie,157,process,X,O,none,0,,,
1941,1941,beschleunigte,beschleunigen,157,process,X,O,none,0,,,
1942,1942,ihre,ihr,157,process,X,O,none,0,,,
1943,1943,Schritte,Schritt,157,process,X,O,none,0,,,
1944,1944,.,.,157,process,_,O,none,0,,,
1945,1945,Ihre,ihr,158,stative_event,X,O,none,0,,,
1946,1946,Absicht,Absicht,158,stative_event,X,O,none,0,,,
1947,1947,war,sein,158,stative_event,X,O,none,0,,,
1948,1948,",",",",_,_,_,O,none,0,,,
1949,1949,an,an,158,stative_event,X,B-Positionierung,017CF4FC-9B99-47C4-AEF1-3D4467283180,1,X,,X
1950,1950,der,der,158,stative_event,X,O,none,0,,,
1951,1951,Tür,Tür,158,stative_event,X,B-Ort-Objekt-BK,8B379ED7-771F-4419-8B25-6C98A0466F09,1,X,,X
1952,1952,des,der,158,stative_event,X,B-Positionierung,970AE5C5-502D-4654-BC14-04AB73960FA3,1,X,,X
1953,1953,Stationshäuschens,Stationshäuschen,158,stative_event,X,B-Ort-Container,D889A073-35B5-4320-AF1E-9DBA88BF0D48,1,X,,X
1954,1954,zu,zu,158,stative_event,X,O,none,0,,,
1955,1955,pochen,pochen,158,stative_event,X,B-Bewegung-Schall,D399BC4B-5FFC-4DDB-B525-89E2BDB16DEC,1,X,,X
1956,1956,und,und,158,stative_event,X,O,none,0,,,
1957,1957,von,von,158,stative_event,X,O,none,0,,,
1958,1958,seinen,sein,158,stative_event,X,O,none,0,,,
1959,1959,Einwohnern,Einwohner,158,stative_event,X,O,none,0,,,
1960,1960,für,für,158,stative_event,X,O,none,0,,,
1961,1961,Geld,Geld,158,stative_event,X,O,none,0,,,
1962,1962,und,und,158,stative_event,X,O,none,0,,,
1963,1963,gute,gut,158,stative_event,X,O,none,0,,,
1964,1964,Worte,Wort,158,stative_event,X,O,none,0,,,
1965,1965,eine,ein,158,stative_event,X,O,none,0,,,
1966,1966,kleine,klein,158,stative_event,X,O,none,0,,,
1967,1967,Stärkung,Stärkung,158,stative_event,X,O,none,0,,,
1968,1968,zu,zu,158,stative_event,X,O,none,0,,,
1969,1969,erlangen,erlangen,158,stative_event,X,B-Bewegung-ALT,1A74A70F-FBA4-4F8B-A8D7-0BF9E6776C5F,1,,,
1970,1970,.,.,_,_,_,O,none,0,,,
1971,1971,Das,der,159,non_event,X,O,none,0,,,
1972,1972,Pochen,pochen,159,non_event,X,O,none,0,,,
1973,1973,blieb,bleiben,159,non_event,X,O,none,0,,,
1974,1974,ihr,ihr,159,non_event,X,O,none,0,,,
1975,1975,erspart,ersparen,159,non_event,X,O,none,0,,,
1976,1976,.,.,159,non_event,_,O,none,0,,,
1977,1977,Die,der,160,stative_event,X,O,none,0,,,
1978,1978,Frau,Frau,160,stative_event,X,O,none,0,,,
1979,1979,des,der,160,stative_event,X,O,none,0,,,
1980,1980,Bahnwächters,Bahnwächter,160,stative_event,X,O,none,0,,,
1981,1981,",",",",_,_,_,O,none,0,,,
1982,1982,ein,ein,160,stative_event,X,O,none,0,,,
1983,1983,stämmiges,stämmig,160,stative_event,X,B-Dimensionierung-Groesse,E138F945-F749-4A8E-8FA7-3AAAB305328F,1,X,,X
1984,1984,",",",",_,_,_,O,none,0,,,
1985,1985,dunkeläugiges,dunkeläugig,160,stative_event,X,O,none,0,,,
1986,1986,Weib,Weib,160,stative_event,X,O,none,0,,,
1987,1987,",",",",_,_,_,O,none,0,,,
1988,1988,stand,stehen,160,stative_event,X,O,none,0,,,
1989,1989,am,an,160,stative_event,X,B-Positionierung,E3460A95-75B4-4887-9D79-610246F4938D,1,X,,X
1990,1990,Zaun,Zaun,160,stative_event,X,B-Ort-Objekt,EF20D9AA-DF76-408C-A509-4CBAE58893FD,1,X,,X
1991,1991,ihres,ihr,160,stative_event,X,B-Positionierung,AB6E4883-AA76-4637-88F6-71D62E2BB74E,1,X,,X
1992,1992,kleinen,klein,160,stative_event,X,B-Dimensionierung-Groesse,3C470533-B8BC-41CF-996E-35A8BC707655,1,X,,X
1993,1993,Gartens,Garten,160,stative_event,X,B-Ort-Container,73384F14-13F8-428C-BCDC-9496BF3248D8,1,X,,X
1994,1994,und,und,161,process,X,O,none,0,,,
1995,1995,nahm,nehmen,161,process,X,B-Bewegung-ALT,F3178963-0583-49D1-98DF-0ECF310D07F4,2,,,
1996,1996,hier,hier,161,process,X,B-Positionierung,66FAF03D-B424-4D7C-90C7-1211E2494C94,1,X,,X
1997,1997,das,der,161,process,X,O,none,0,,,
1998,1998,Ersuchen,ersuchen,161,process,X,O,none,0,,,
1999,1999,der,der,161,process,X,O,none,0,,,
2000,2000,Fremden,fremde,161,process,X,O,none,0,,,
2001,2001,entgegen,entgegen,161,process,X,B-Bewegung-ALT,F3178963-0583-49D1-98DF-0ECF310D07F4,2,,,
2002,2002,.,.,_,_,_,O,none,0,,,
2003,2003,Ihr,ihr,162,stative_event,X,O,none,0,,,
2004,2004,Benehmen,benehmen,162,stative_event,X,O,none,0,,,
2005,2005,war,sein,162,stative_event,X,O,none,0,,,
2006,2006,anfangs,anfangs,162,stative_event,X,O,none,0,,,
2007,2007,nicht,nicht,162,stative_event,X,O,none,0,,,
2008,2008,sehr,sehr,162,stative_event,X,O,none,0,,,
2009,2009,ermutigend,ermutigend,162,stative_event,X,O,none,0,,,
2010,2010,für,für,162,stative_event,X,O,none,0,,,
2011,2011,den,der,162,stative_event,X,O,none,0,,,
2012,2012,hergelaufenen,hergelaufen,162,stative_event,X,B-Bewegung-Subjekt,10D985CA-3D59-4CA3-B888-3CBCA28A7430,1,X,,X
2013,2013,Gast,Gast,162,stative_event,X,O,none,0,,,
2014,2014,",",",",_,_,_,O,none,0,,,
2015,2015,wurde,werden,162,stative_event,X,O,none,0,,,
2016,2016,aber,aber,162,stative_event,X,O,none,0,,,
2017,2017,bald,bald,162,stative_event,X,O,none,0,,,
2018,2018,so,so,162,stative_event,X,O,none,0,,,
2019,2019,zutraulich,zutraulich,162,stative_event,X,O,none,0,,,
2020,2020,",",",",_,_,_,O,none,0,,,
2021,2021,daß,daß,162,stative_event,X,O,none,0,,,
2022,2022,Lotti,Lotti,162,stative_event,X,O,none,0,,,
2023,2023,sich,sich,162,stative_event,X,O,none,0,,,
2024,2024,fragte,fragen,162,stative_event,X,B-Bewegung-ALT,C9AFCF42-048A-4CB2-B8B6-AD27BA68F668,1,,,
2025,2025,",",",",_,_,_,O,none,0,,,
2026,2026,ob,ob,162,stative_event, ,O,none,0,,,
2027,2027,dieses,dieser,162,stative_event, ,O,none,0,,,
2028,2028,leutselige,leutselig,162,stative_event, ,O,none,0,,,
2029,2029,Wesen,Wesen,162,stative_event, ,O,none,0,,,
2030,2030,etwa,etwa,162,stative_event, ,O,none,0,,,
2031,2031,der,der,162,stative_event, ,O,none,0,,,
2032,2032,Freimaurerei,Freimaurerei,162,stative_event, ,O,none,0,,,
2033,2033,",",",",_,_,_,O,none,0,,,
2034,2034,die,der,162,stative_event,X,O,none,0,,,
2035,2035,nach,nach,162,stative_event,X,O,none,0,,,
2036,2036,Schweitzers,Schweitzer,162,stative_event,X,O,none,0,,,
2037,2037,Meinung,Meinung,162,stative_event,X,O,none,0,,,
2038,2038,zwischen,zwischen,162,stative_event,X,O,none,0,,,
2039,2039,ehrlichen,ehrlich,162,stative_event,X,O,none,0,,,
2040,2040,Leuten,Leute,162,stative_event,X,O,none,0,,,
2041,2041,besteht,bestehen,162,stative_event,X,O,none,0,,,
2042,2042,",",",",_,_,_,O,none,0,,,
2043,2043,zuzuschreiben,zuschreiben,162,stative_event,,O,none,0,,,
2044,2044,sei,sein,162,stative_event,,O,none,0,,,
2045,2045,.,.,_,_,_,O,none,0,,,
2046,2046,Eine,ein,163,process,X,O,none,0,,,
2047,2047,Stunde,Stunde,163,process,X,O,none,0,,,
2048,2048,später,spät,163,process,X,O,none,0,,,
2049,2049,saß,sitzen,163,process,X,O,none,0,,,
2050,2050,sie,sie,163,process,X,O,none,0,,,
2051,2051,so,so,163,process,X,O,none,0,,,
2052,2052,gemütlich,gemütlich,163,process,X,O,none,0,,,
2053,2053,",",",",_,_,_,O,none,0,,,
2054,2054,als,als,_,_, ,O,none,0,,,
2055,2055,ob,ob,164,non_event,X,O,none,0,,,
2056,2056,sie,sie,164,non_event,X,O,none,0,,,
2057,2057,zur,zu,164,non_event,X,O,none,0,,,
2058,2058,Familie,Familie,164,non_event,X,O,none,0,,,
2059,2059,gehörte,gehören,164,non_event,X,O,none,0,,,
2060,2060,",",",",_,_,_,O,none,0,,,
2061,2061,in,in,164,non_event, ,B-Positionierung,0B9291CE-AB46-447D-ADAD-07B581D6F5F7,1,X,,X
2062,2062,der,der,164,non_event, ,O,none,0,,,
2063,2063,Bahnwächterstube,Bahnwächterstube,164,non_event, ,B-Ort-Container,19885C18-668A-46D3-9919-A87102013E53,1,X,,X
2064,2064,.,.,_,_,_,O,none,0,,,
2065,2065,Der,der,_,_, ,O,none,0,,,
2066,2066,Mann,Mann,165,process,X,O,none,0,,,
2067,2067,rauchte,rauchen,165,process,X,B-Bewegung-Subjekt,A348CF76-44CD-44C1-918A-8E8340835193,1,X,,X
2068,2068,ihr,ihr,165,process,X,O,none,0,,,
2069,2069,gegenüber,gegenüber,165,process,X,B-Positionierung,282EA139-C186-435B-A230-7CB95BF0D5E6,1,X,,X
2070,2070,seinen,sein,165,process,X,O,none,0,,,
2071,2071,schlechten,schlecht,165,process,X,O,none,0,,,
2072,2072,Tabak,Tabak,165,process,X,O,none,0,,,
2073,2073,aus,aus,165,process,X,O,none,0,,,
2074,2074,einer,ein,165,process,X,O,none,0,,,
2075,2075,hölzernen,hölzern,165,process,X,O,none,0,,,
2076,2076,Pfeife,Pfeife,165,process,X,O,none,0,,,
2077,2077,",",",",_,_,_,O,none,0,,,
2078,2078,das,der,165,process,X,O,none,0,,,
2079,2079,Weib,Weib,165,process,X,O,none,0,,,
2080,2080,",",",",_,_,_,O,none,0,,,
2081,2081,an,an,165,process,X,O,none,0,,,
2082,2082,einer,ein,165,process,X,O,none,0,,,
2083,2083,groben,grob,165,process,X,O,none,0,,,
2084,2084,Jacke,Jacke,165,process,X,O,none,0,,,
2085,2085,flickend,flickend,165,process,X,B-Bewegung-Subjekt,1E25055A-14EC-4FA4-80CD-1AD5C7964869,1,X,,X
2086,2086,",",",",_,_,_,O,none,0,,,
2087,2087,hatte,haben,165,process,X,O,none,0,,,
2088,2088,neben,neben,165,process,X,B-Positionierung,2364DB6A-DE8C-431A-82BC-9185CFAFD449,1,X,,X
2089,2089,ihr,ihr,165,process,X,O,none,0,,,
2090,2090,Platz,Platz,165,process,X,O,none,0,,,
2091,2091,genommen,nehmen,165,process,X,B-Bewegung-ALT,3430771A-8E7E-4719-BD38-11BCDE8B4C06,1,,,
2092,2092,auf,auf,165,process,X,B-Positionierung,A1B355BF-4254-4479-A887-B4785D657408,1,X,,X
2093,2093,der,der,165,process,X,O,none,0,,,
2094,2094,Bank,Bank,165,process,X,B-Ort-Container,71563230-3072-43B5-9AF0-27C72D8C7EE8,1,X,,X
2095,2095,und,und,165,process,X,O,none,0,,,
2096,2096,der,der,165,process,X,O,none,0,,,
2097,2097,pausbäckige,pausbäckig,165,process,X,O,none,0,,,
2098,2098,Sprößling,Sprößling,165,process,X,O,none,0,,,
2099,2099,des,der,165,process,X,O,none,0,,,
2100,2100,Ehepaares,Ehepaar,165,process,X,O,none,0,,,
2101,2101,sich's,sich's,165,process,X,O,none,0,,,
2102,2102,auf,auf,165,process,X,B-Positionierung,4A00ABA8-2EAB-42CF-A248-87351AEED30C,1,X,,X
2103,2103,Lottis,Lotti,165,process,X,O,none,0,,,
2104,2104,Schöße,Schoß,165,process,X,O,none,0,,,
2105,2105,bequem,bequem,165,process,X,O,none,0,,,
2106,2106,gemacht,machen,165,process,X,B-Bewegung-Subjekt,696C1729-FF55-4DED-8161-74C68ACBF3B8,1,X,,X
2107,2107,.,.,_,_,_,O,none,0,,,
2108,2108,Sie,sie,166,stative_event,X,O,none,0,,,
2109,2109,fand,finden,166,stative_event,X,B-Bewegung-ALT,2CEE57C1-BC33-4968-8BC2-6A9EEB390EB3,1,,,
2110,2110,",",",",_,_,_,O,none,0,,,
2111,2111,er,er,166,stative_event, ,O,none,0,,,
2112,2112,habe,haben,166,stative_event, ,O,none,0,,,
2113,2113,Ähnlichkeit,Ähnlichkeit,166,stative_event, ,O,none,0,,,
2114,2114,mit,mit,_,_, ,O,none,0,,,
2115,2115,einem,einer,_,_, ,O,none,0,,,
2116,2116,ihrer,ihr,_,_, ,O,none,0,,,
2117,2117,Horatier,Horatier,_,_, ,O,none,0,,,
2118,2118,",",",",_,_,_,O,none,0,,,
2119,2119,und,und,167,change_of_state,X,O,none,0,,,
2120,2120,das,der,167,change_of_state,X,O,none,0,,,
2121,2121,hatte,haben,167,change_of_state,X,O,none,0,,,
2122,2122,sie,sie,167,change_of_state,X,O,none,0,,,
2123,2123,sofort,sofort,167,change_of_state,X,O,none,0,,,
2124,2124,für,für,167,change_of_state,X,O,none,0,,,
2125,2125,ihn,ihn,167,change_of_state,X,O,none,0,,,
2126,2126,gewonnen,gewinnen,167,change_of_state,X,O,none,0,,,
2127,2127,.,.,_,_,_,O,none,0,,,
2128,2128,Die,der,168,stative_event,X,O,none,0,,,
2129,2129,Frau,Frau,168,stative_event,X,O,none,0,,,
2130,2130,war,sein,168,stative_event,X,O,none,0,,,
2131,2131,bereits,bereits,168,stative_event,X,O,none,0,,,
2132,2132,mit,mit,168,stative_event,X,O,none,0,,,
2133,2133,der,der,168,stative_event,X,O,none,0,,,
2134,2134,Erzählung,Erzählung,168,stative_event,X,O,none,0,,,
2135,2135,ihrer,ihr,168,stative_event,X,O,none,0,,,
2136,2136,ganzen,ganz,168,stative_event,X,O,none,0,,,
2137,2137,Lebensgeschichte,Lebensgeschichte,168,stative_event,X,O,none,0,,,
2138,2138,fertiggeworden,fertigwerden,168,stative_event,X,O,none,0,,,
2139,2139,und,und,169,non_event,X,O,none,0,,,
2140,2140,schien,scheinen,169,non_event,X,B-Bewegung-ALT,14CFF644-48A5-47C5-9C04-4DACD75DAB31,1,,,
2141,2141,nicht,nicht,169,non_event,X,O,none,0,,,
2142,2142,übel,übel,169,non_event,X,O,none,0,,,
2143,2143,Lust,Lust,169,non_event,X,O,none,0,,,
2144,2144,zu,zu,169,non_event,X,O,none,0,,,
2145,2145,haben,haben,169,non_event,X,O,none,0,,,
2146,2146,",",",",_,_,_,O,none,0,,,
2147,2147,wieder,wieder,169,non_event,X,O,none,0,,,
2148,2148,von,von,169,non_event,X,O,none,0,,,
2149,2149,vorn,vorn,169,non_event,X,O,none,0,,,
2150,2150,anzufangen,anfangen,169,non_event,X,O,none,0,,,
2151,2151,.,.,_,_,_,O,none,0,,,
2152,2152,Einleitende,einleitend,170,process,X,O,none,0,,,
2153,2153,Betrachtungen,Betrachtung,170,process,X,O,none,0,,,
2154,2154,wurden,werden,170,process,X,O,none,0,,,
2155,2155,schon,schon,170,process,X,O,none,0,,,
2156,2156,vorausgeschickt,vorausschicken,170,process,X,B-Bewegung-ALT,FC350FDD-52BF-48A8-8CB0-7F793419AEF0,1,,,
2157,2157,.,.,170,process,_,O,none,0,,,
2158,2158,Ja,ja,_,_, ,O,none,0,,,
2159,2159,",",",",_,_,_,O,none,0,,,
2160,2160,sie,sie,171,stative_event,X,O,none,0,,,
2161,2161,stand,stehen,171,stative_event,X,O,none,0,,,
2162,2162,in,in,171,stative_event,X,O,none,0,,,
2163,2163,ihrem,ihr,171,stative_event,X,O,none,0,,,
2164,2164,zweiundvierzigsten,zweiundvierzig,171,stative_event,X,O,none,0,,,
2165,2165,Jahre,Jahr,171,stative_event,X,O,none,0,,,
2166,2166,",",",",_,_,_,O,none,0,,,
2167,2167,und,und,172,stative_event,X,O,none,0,,,
2168,2168,ihr,ihr,172,stative_event,X,O,none,0,,,
2169,2169,Bub,Bub,172,stative_event,X,O,none,0,,,
2170,2170,hatte,haben,172,stative_event,X,O,none,0,,,
2171,2171,kürzlich,kürzlich,172,stative_event,X,O,none,0,,,
2172,2172,erst,erst,172,stative_event,X,O,none,0,,,
2173,2173,sein,sein,172,stative_event,X,O,none,0,,,
2174,2174,drittes,dritter,172,stative_event,X,O,none,0,,,
2175,2175,erreicht,erreichen,172,stative_event,X,B-Bewegung-ALT,7844A762-6665-42A9-AEB5-640BAE7EA3BC,1,,,
2176,2176,.,.,_,_,_,O,none,0,,,
2177,2177,»,»,_,_,_,O,none,0,,,
2178,2178,Arme,arm,173,non_event,X,O,none,0,,,
2179,2179,Leut,Leute,173,non_event,X,O,none,0,,,
2180,2180,kommen,kommen,173,non_event,X,B-Bewegung-ALT,F2B13B13-A674-486F-AE7F-5628C68C565C,1,,,
2181,2181,halt,halt,173,non_event,X,O,none,0,,,
2182,2182,spät,spät,173,non_event,X,O,none,0,,,
2183,2183,zum,zu,173,non_event,X,B-Richtung-ALT,68361FDE-9032-406E-9EC0-B31FC627F01C,1,,,
2184,2184,Heiraten,heiraten,173,non_event,X,O,none,0,,,
2185,2185,.,.,_,_,_,O,none,0,,,
2186,2186,Auch,auch,_,_, ,O,none,0,,,
2187,2187,darin,darin,_,_, ,O,none,0,,,
2188,2188,",",",",_,_,_,O,none,0,,,
2189,2189,auch,auch,_,_, ,O,none,0,,,
2190,2190,in,in,_,_, ,O,none,0,,,
2191,2191,so,so,_,_, ,O,none,0,,,
2192,2192,einer,ein,_,_, ,O,none,0,,,
2193,2193,Sach,Sach,_,_, ,O,none,0,,,
2194,2194,haben's,haben's,_,_, ,O,none,0,,,
2195,2195,die,der,_,_, ,O,none,0,,,
2196,2196,Reichen,reiche,_,_, ,O,none,0,,,
2197,2197,besser,gut,_,_, ,O,none,0,,,
2198,2198,.,.,_,_,_,O,none,0,,,
2199,2199,«,«,_,_,_,O,none,0,,,
2200,2200,Da,da,174,process,X,O,none,0,,,
2201,2201,erhob,erheben,174,process,X,B-Bewegung-Subjekt,0FF4F3E2-7C92-491B-9457-9D64C7E72F93,1,X,,X
2202,2202,sich,sich,174,process,X,O,none,0,,,
2203,2203,der,der,174,process,X,O,none,0,,,
2204,2204,Mann,Mann,174,process,X,O,none,0,,,
2205,2205,",",",",_,_,_,O,none,0,,,
2206,2206,der,der,174,process,X,O,none,0,,,
2207,2207,Schnellzug,Schnellzug,174,process,X,B-Ort-Container,3E2ED634-1040-429D-B0DC-825CFECDDCE5,1,X,,X
2208,2208,mußte,müssen,174,process,X,O,none,0,,,
2209,2209,bald,bald,174,process,X,O,none,0,,,
2210,2210,auf,auf,174,process,X,B-Positionierung,4A5F192F-631D-4C73-9DA2-06C171359BB7,1,X,,X
2211,2211,die,der,174,process,X,O,none,0,,,
2212,2212,Strecke,Strecke,174,process,X,B-Ort-Container,4BF3CB43-A35C-4494-89AA-7D4CF3808376,1,X,,X
2213,2213,kommen,kommen,175,non_event, ,B-Bewegung-Objekt,11EA65E1-4BA6-4CA9-B4F0-6393868D9006,1,X,,X
2214,2214,",",",",_,_,_,O,none,0,,,
2215,2215,in,in,176,stative_event,X,O,none,0,,,
